data1,data2
0xFE,0xFF2781
0xFE,0xFF2C84
0xFE,0xFF31E8
0xFF,0xFF37E6
0xFF,0xFF3E76
0xFF,0xFF4581
0xFF,0xFF4D4D
0x00,0xFF5559
0x00,0xFF5DEA
0x00,0xFF66D9
0x00,0xFF6F5F
0x00,0xFF7818
0x00,0xFF805E
0x00,0xFF88D1
0x00,0xFF9073
0x00,0xFF97C4
0x00,0xFF9E20
0x00,0xFFA410
0x00,0xFFA931
0xFF,0xFFAD6E
0xFF,0xFFB13B
0xFF,0xFFB43E
0xFF,0xFFB6C9
0xFE,0xFFB91D
0xFE,0xFFBB0D
0xFE,0xFFBCD9
0xFE,0xFFBEC9
0xFD,0xFFC0DF
0xFD,0xFFC339
0xFD,0xFFC606
0xFD,0xFFC92D
0xFD,0xFFCCEB
0xFD,0xFFD0B5
0xFD,0xFFD534
0xFD,0xFFDA0A
0xFE,0xFFDE51
0xFE,0xFFE336
0xFE,0xFFE798
0xFF,0xFFEC0A
0xFF,0xFFF00E
0xFF,0xFFF37C
0x00,0xFFF5C8
0x00,0xFFF7E8
0x00,0xFFF932
0x01,0xFFF9B4
0x01,0xFFF978
0x01,0xFFF83F
0x01,0xFFF6F9
0x01,0xFFF4E7
0x01,0xFFF2BB
0x01,0xFFF0AF
0x00,0xFFEE5D
0x00,0xFFEC67
0xFF,0xFFEA5F
0xFF,0xFFE88F
0xFE,0xFFE75E
0xFD,0xFFE621
0xFD,0xFFE5D8
0xFC,0xFFE5C4
0xFC,0xFFE5F2
0xFB,0xFFE679
0xFB,0xFFE71A
0xFB,0xFFE7C2
0xFB,0xFFE85D
0xFC,0xFFE8C7
0xFC,0xFFE96A
0xFD,0xFFE964
0xFE,0xFFE91C
0xFF,0xFFE8BD
0xFF,0xFFE81B
0x00,0xFFE70D
0x01,0xFFE63D
0x01,0xFFE53C
0x02,0xFFE3CC
0x02,0xFFE2DB
0x02,0xFFE233
0x02,0xFFE192
0x01,0xFFE19A
0x00,0xFFE24F
0xFF,0xFFE3EA
0xFE,0xFFE5F4
0xFD,0xFFE90D
0xFB,0xFFEC97
0xFA,0xFFF124
0xF9,0xFFF62D
0xF7,0xFFFC00
0xF6,0x0002E7
0xF5,0x000A3F
0xF5,0x0011DC
0xF4,0x001A53
0xF4,0x002318
0xF5,0x002BFB
0xF5,0x0034F0
0xF6,0x003E57
0xF7,0x0047D5
0xF8,0x0050AF
0xF9,0x0059FD
0xFB,0x00635C
0xFC,0x006C89
0xFD,0x00758B
0xFF,0x007E65
0x00,0x00875E
0x00,0x009035
0x01,0x00989E
0x01,0x00A13A
0x01,0x00A997
0x01,0x00B1ED
0x01,0x00BA6A
0x00,0x00C2BE
0x00,0x00CB2A
0xFF,0x00D33F
0xFE,0x00DBBB
0xFD,0x00E3C5
0xFC,0x00EC3E
0xFC,0x00F498
0xFB,0x00FD1B
0xFB,0x0105AB
0xFA,0x010E5A
0xFA,0x0116D2
0xFA,0x012032
0xFA,0x01292B
0xFA,0x013292
0xFB,0x013BEC
0xFB,0x0145A3
0xFB,0x014F8D
0xFC,0x015993
0xFC,0x0163BE
0xFD,0x016E0A
0xFD,0x01784A
0xFD,0x01824C
0xFD,0x018C77
0xFE,0x01964E
0xFE,0x019FA2
0xFE,0x01A856
0xFE,0x01B10B
0xFE,0x01B8C9
0xFE,0x01BFDE
0xFE,0x01C626
0xFE,0x01CBA8
0xFE,0x01D0CD
0xFE,0x01D51D
0xFE,0x01D8BF
0xFE,0x01DC69
0xFE,0x01DF90
0xFF,0x01E32A
0xFF,0x01E631
0xFF,0x01EA25
0x00,0x01EE9B
0x00,0x01F374
0x00,0x01F97E
0x00,0x020049
0x00,0x020899
0x00,0x021198
0x00,0x021BCC
0x00,0x0226B5
0xFF,0x0232F0
0xFF,0x023F54
0xFF,0x024BF5
0xFE,0x02587F
0xFD,0x02650C
0xFD,0x027096
0xFC,0x027B82
0xFB,0x02850A
0xFB,0x028D10
0xFA,0x02938B
0xFA,0x029851
0xF9,0x029BC1
0xF9,0x029D6D
0xF8,0x029DEB
0xF8,0x029CF4
0xF8,0x029B87
0xF8,0x029928
0xF8,0x0297BF
0xF9,0x0295CF
0xF9,0x0294F2
0xFA,0x02956B
0xFB,0x02975C
0xFC,0x029ABA
0xFD,0x02A05D
0xFE,0x02A7E3
0x00,0x02B1D1
0x01,0x02BD3C
0x02,0x02CAA4
0x03,0x02D8BE
0x04,0x02E84E
0x05,0x02F844
0x06,0x03084E
0x06,0x031769
0x06,0x0325B9
0x06,0x033202
0x06,0x033C88
0x05,0x03449A
0x05,0x034A2C
0x04,0x034D39
0x02,0x034CC7
0x01,0x0349F6
0x00,0x03447A
0xFE,0x033C64
0xFD,0x0332BC
0xFB,0x0326FD
0xFA,0x031A00
0xF9,0x030CA6
0xF9,0x02FE6C
0xF8,0x02F090
0xF8,0x02E308
0xF8,0x02D5F7
0xF8,0x02C9D5
0xF8,0x02BEAC
0xF9,0x02B474
0xFA,0x02AB3A
0xFA,0x02A255
0xFB,0x029A90
0xFC,0x02926E
0xFC,0x028AAC
0xFD,0x028282
0xFD,0x027984
0xFD,0x026F97
0xFD,0x0264C8
0xFD,0x025863
0xFD,0x0249FB
0xFC,0x023A95
0xFB,0x02295E
0xFB,0x021720
0xFA,0x020384
0xFA,0x01EE67
0xF9,0x01D8DF
0xF9,0x01C291
0xF9,0x01ABC8
0xF9,0x0194EF
0xFA,0x017E1C
0xFA,0x0166FB
0xFB,0x0150C7
0xFC,0x013A5C
0xFD,0x012458
0xFE,0x010E8C
0xFF,0x00F862
0x01,0x00E302
0x02,0x00CD1E
0x02,0x00B6C2
0x03,0x00A035
0x03,0x0088F6
0x03,0x007116
0x03,0x0058D8
0x03,0x003FB4
0x02,0x00260F
0x01,0x000BCE
0x00,0xFFF122
0xFF,0xFFD62D
0xFE,0xFFBB5C
0xFD,0xFFA069
0xFC,0xFF8646
0xFC,0xFF6C52
0xFB,0xFF5355
0xFB,0xFF3B21
0xFB,0xFF2424
0xFB,0xFF0E54
0xFB,0xFEFA08
0xFC,0xFEE6AC
0xFD,0xFED50C
0xFE,0xFEC474
0xFF,0xFEB532
0x00,0xFEA6B8
0x02,0xFE992A
0x03,0xFE8C5F
0x04,0xFE7FE1
0x04,0xFE73C9
0x05,0xFE67FD
0x05,0xFE5BE3
0x05,0xFE4F50
0x05,0xFE4271
0x05,0xFE34D6
0x04,0xFE26A3
0x04,0xFE178A
0x03,0xFE06F9
0x02,0xFDF5F0
0x01,0xFDE303
0x00,0xFDCF34
0xFF,0xFDBA2E
0xFE,0xFDA418
0xFD,0xFD8C99
0xFC,0xFD7551
0xFC,0xFD5C36
0xFB,0xFD42FD
0xFB,0xFD2975
0xFB,0xFD0F9B
0xFB,0xFCF5E7
0xFB,0xFCDCAA
0xFB,0xFCC45E
0xFB,0xFCACAE
0xFC,0xFC9682
0xFC,0xFC81E7
0xFD,0xFC6F36
0xFD,0xFC5DD9
0xFE,0xFC4E9B
0xFE,0xFC418A
0xFF,0xFC3615
0x00,0xFC2CF2
0x00,0xFC2508
0x01,0xFC1F00
0x01,0xFC1A21
0x01,0xFC16A7
0x02,0xFC13B4
0x02,0xFC11B0
0x02,0xFC101B
0x02,0xFC0F2E
0x02,0xFC0DD8
0x02,0xFC0D4E
0x02,0xFC0C9D
0x02,0xFC0BE0
0x02,0xFC0BD2
0x02,0xFC0C4D
0x01,0xFC0D6C
0x01,0xFC0F4C
0x00,0xFC12CD
0x00,0xFC1700
0x00,0xFC1D8E
0xFF,0xFC253C
0xFF,0xFC2F34
0xFF,0xFC3AF4
0xFF,0xFC4873
0xFE,0xFC5762
0xFE,0xFC67CF
0xFE,0xFC795E
0xFE,0xFC8BF1
0xFE,0xFC9F34
0xFE,0xFCB21F
0xFE,0xFCC4E2
0xFE,0xFCD6F6
0xFE,0xFCE870
0xFE,0xFCF86A
0xFD,0xFD0690
0xFD,0xFD13BB
0xFC,0xFD1F0D
0xFC,0xFD2909
0xFB,0xFD31D6
0xFB,0xFD39E2
0xFA,0xFD4183
0xFA,0xFD4874
0xF9,0xFD4FDE
0xF9,0xFD578D
0xF9,0xFD602E
0xF9,0xFD6A2A
0xF9,0xFD7563
0xFA,0xFD822C
0xFA,0xFD90CF
0xFB,0xFDA13F
0xFC,0xFDB3A6
0xFD,0xFDC6D9
0xFE,0xFDDB4C
0xFF,0xFDF02B
0x00,0xFE058E
0x01,0xFE1AFC
0x02,0xFE2F78
0x02,0xFE42F6
0x03,0xFE5554
0x03,0xFE65E9
0x04,0xFE7568
0x04,0xFE82A0
0x04,0xFE8E11
0x04,0xFE982D
0x03,0xFEA102
0x03,0xFEA86E
0x03,0xFEAF14
0x02,0xFEB5CF
0x02,0xFEBC66
0x02,0xFEC397
0x01,0xFECBE7
0x01,0xFED53D
0x01,0xFEE052
0x01,0xFEED1B
0x01,0xFEFBE7
0x01,0xFF0CB4
0x01,0xFF1E7C
0x01,0xFF326C
0x01,0xFF47BE
0x02,0xFF5E54
0x02,0xFF755F
0x02,0xFF8DA2
0x02,0xFFA580
0x02,0xFFBDA0
0x02,0xFFD5C4
0x02,0xFFED05
0x02,0x0003E0
0x02,0x0019E6
0x02,0x002F1C
0x02,0x00440F
0x01,0x005807
0x01,0x006B18
0x01,0x007E23
0x01,0x009082
0x01,0x00A290
0x01,0x00B45A
0x00,0x00C57B
0x00,0x00D6EA
0x00,0x00E7BF
0x00,0x00F85E
0x01,0x0108C4
0x01,0x011816
0x01,0x012703
0x01,0x013537
0x01,0x01424E
0x02,0x014E5C
0x02,0x015975
0x03,0x016343
0x03,0x016C4A
0x04,0x017424
0x04,0x017ADD
0x05,0x01812D
0x05,0x0186EF
0x05,0x018BC0
0x06,0x019038
0x06,0x019464
0x06,0x019852
0x06,0x019C4E
0x05,0x01A091
0x05,0x01A511
0x04,0x01A9F6
0x03,0x01AED3
0x02,0x01B455
0x02,0x01BA20
0x01,0x01C08D
0x00,0x01C69D
0xFF,0x01CD7C
0xFE,0x01D45F
0xFD,0x01DB5C
0xFC,0x01E2AB
0xFB,0x01E9E8
0xFB,0x01F166
0xFB,0x01F90A
0xFA,0x020106
0xFA,0x020902
0xFB,0x021164
0xFB,0x0219B8
0xFB,0x022257
0xFC,0x022B0C
0xFC,0x023409
0xFD,0x023D38
0xFE,0x02468B
0xFE,0x024F1E
0xFF,0x025833
0x00,0x02607D
0x00,0x026843
0x01,0x026F97
0x01,0x0275D5
0x02,0x027B82
0x02,0x027FD5
0x03,0x02838D
0x03,0x0285EF
0x03,0x028734
0x03,0x028742
0x03,0x02860F
0x02,0x0284B8
0x02,0x0281D9
0x02,0x027E35
0x01,0x0279F5
0x01,0x02752C
0x00,0x026FE5
0x00,0x0269F7
0xFF,0x026407
0xFE,0x025D8E
0xFE,0x02570C
0xFD,0x025085
0xFD,0x0249E3
0xFD,0x024320
0xFD,0x023C6B
0xFD,0x02357A
0xFD,0x022E53
0xFD,0x022776
0xFE,0x022005
0xFE,0x0218EA
0xFF,0x021132
0x00,0x0209A4
0x00,0x02025F
0x01,0x01FB0E
0x01,0x01F3A6
0x02,0x01EC97
0x02,0x01E596
0x02,0x01DECD
0x02,0x01D84F
0x02,0x01D200
0x01,0x01CC2A
0x01,0x01C65B
0x00,0x01C0E7
0xFF,0x01BC3A
0xFE,0x01B743
0xFD,0x01B2E1
0xFC,0x01AE81
0xFC,0x01AA52
0xFB,0x01A69D
0xFB,0x01A2F5
0xFA,0x019ED3
0xFA,0x019AFD
0xFA,0x019713
0xFB,0x0192EF
0xFB,0x018F1F
0xFC,0x018A9D
0xFC,0x018610
0xFD,0x01811D
0xFE,0x017BD8
0xFE,0x017618
0xFF,0x01707A
0xFF,0x016A34
0x00,0x0163CE
0x00,0x015CB9
0x00,0x01559B
0x00,0x014E1E
0x00,0x014703
0xFF,0x013F71
0xFF,0x0137EE
0xFF,0x0130C0
0xFE,0x01294D
0xFE,0x01229E
0xFE,0x011C42
0xFD,0x011684
0xFD,0x011191
0xFD,0x010D15
0xFE,0x0109D1
0xFE,0x010709
0xFE,0x010579
0xFF,0x0104E2
0xFF,0x01053D
0x00,0x0106CE
0x00,0x010943
0x01,0x010CA8
0x01,0x0110D6
0x01,0x011626
0x02,0x011B7F
0x01,0x0121D7
0x01,0x0128EF
0x01,0x012FAF
0x00,0x0136DD
0x00,0x013DD8
0xFF,0x01443E
0xFE,0x014A7E
0xFD,0x014FD8
0xFD,0x01547E
0xFC,0x015856
0xFB,0x015B85
0xFA,0x015D5F
0xFA,0x015E34
0xF9,0x015DFC
0xF9,0x015CE3
0xF9,0x015AFD
0xF8,0x015806
0xF9,0x015462
0xF9,0x015046
0xF9,0x014BDA
0xF9,0x01473D
0xF9,0x014212
0xFA,0x013E32
0xFA,0x013A9C
0xFB,0x013747
0xFB,0x013533
0xFB,0x013399
0xFC,0x013315
0xFC,0x01338B
0xFC,0x0134FF
0xFD,0x0136BA
0xFD,0x013979
0xFD,0x013C9C
0xFE,0x01403C
0xFE,0x0142F5
0xFE,0x01458B
0xFE,0x0147EE
0xFF,0x014909
0xFF,0x0148DB
0xFF,0x0147F0
0xFF,0x0145DA
0xFF,0x014276
0x00,0x013D7F
0x00,0x0137D2
0x00,0x01311B
0x00,0x012987
0x00,0x0121C3
0x00,0x0119FA
0x00,0x011252
0x00,0x010B65
0xFF,0x010537
0xFF,0x010026
0xFF,0x00FCD6
0xFF,0x00FAFA
0xFE,0x00FA84
0xFE,0x00FC10
0xFE,0x00FF43
0xFD,0x01041A
0xFD,0x0109E9
0xFD,0x011101
0xFD,0x011868
0xFD,0x0120BA
0xFD,0x01285E
0xFD,0x012FB5
0xFD,0x013658
0xFD,0x013BC4
0xFD,0x014010
0xFD,0x0142FD
0xFD,0x0143E2
0xFE,0x0143F2
0xFE,0x01421E
0xFE,0x013F07
0xFF,0x013AE1
0x00,0x0135E2
0x00,0x012FF6
0x01,0x0129AB
0x01,0x012333
0x02,0x011CC8
0x02,0x0116BC
0x03,0x0110C4
0x03,0x010B3D
0x03,0x0105FE
0x03,0x010131
0x03,0x00FC98
0x03,0x00F81A
0x03,0x00F31D
0x02,0x00EDB3
0x02,0x00E7C1
0x01,0x00E0D8
0x00,0x00D846
0xFF,0x00CEC8
0xFE,0x00C3E5
0xFD,0x00B785
0xFD,0x00A967
0xFC,0x009A31
0xFC,0x0089CB
0xFB,0x00784D
0xFB,0x00663D
0xFB,0x0053DD
0xFC,0x0040F6
0xFC,0x002E19
0xFD,0x001C61
0xFD,0x000AFE
0xFE,0xFFFAAB
0xFF,0xFFEB6C
0x00,0xFFDD88
0x00,0xFFD0E1
0x01,0xFFC5C0
0x01,0xFFBB88
0x02,0xFFB28F
0x02,0xFFAA97
0x02,0xFFA343
0x02,0xFF9CC9
0x01,0xFF9658
0x01,0xFF9054
0x01,0xFF8A40
0x00,0xFF83D8
0x00,0xFF7CED
0x00,0xFF758E
0x00,0xFF6DCA
0x00,0xFF656D
0x00,0xFF5C50
0x00,0xFF52F7
0x00,0xFF4929
0x01,0xFF3EC5
0x02,0xFF340A
0x02,0xFF28E1
0x03,0xFF1DC3
0x03,0xFF11E3
0x04,0xFF05EF
0x05,0xFEF9D7
0x05,0xFEED9F
0x05,0xFEE0E4
0x05,0xFED3ED
0x05,0xFEC654
0x05,0xFEB801
0x05,0xFEA91E
0x05,0xFE99C9
0x04,0xFE89F5
0x04,0xFE7944
0x03,0xFE6859
0x03,0xFE567B
0x02,0xFE4423
0x02,0xFE3192
0x02,0xFE1ED1
0x01,0xFE0BB4
0x01,0xFDF93C
0x02,0xFDE691
0x02,0xFDD4A3
0x02,0xFDC331
0x02,0xFDB1E2
0x03,0xFDA20E
0x03,0xFD92AB
0x04,0xFD83AE
0x04,0xFD762A
0x05,0xFD6921
0x05,0xFD5CB3
0x05,0xFD5155
0x05,0xFD4624
0x05,0xFD3BCA
0x05,0xFD31BD
0x05,0xFD2781
0x04,0xFD1DB9
0x04,0xFD1400
0x03,0xFD0A2A
0x02,0xFCFFED
0x02,0xFCF59F
0x01,0xFCEB31
0x00,0xFCE074
0xFF,0xFCD52E
0xFF,0xFCC9ED
0xFE,0xFCBE70
0xFD,0xFCB2D8
0xFD,0xFCA72E
0xFD,0xFC9B4A
0xFC,0xFC903B
0xFC,0xFC84D8
0xFC,0xFC7A31
0xFD,0xFC705B
0xFD,0xFC6704
0xFE,0xFC5E97
0xFE,0xFC574C
0xFF,0xFC5174
0x00,0xFC4CBA
0x01,0xFC49AC
0x01,0xFC47DF
0x02,0xFC4790
0x03,0xFC490E
0x03,0xFC4B8A
0x04,0xFC5001
0x04,0xFC54F2
0x05,0xFC5B00
0x05,0xFC6237
0x05,0xFC69D1
0x04,0xFC71BD
0x04,0xFC7A6D
0x04,0xFC8259
0x03,0xFC8A3B
0x03,0xFC9219
0x02,0xFC9910
0x02,0xFC9FDF
0x01,0xFCA5EF
0x01,0xFCABA7
0x01,0xFCB181
0x00,0xFCB6F8
0x00,0xFCBC58
0x00,0xFCC2B4
0x00,0xFCC90C
0x00,0xFCD01F
0x00,0xFCD862
0x00,0xFCE145
0x00,0xFCEBA5
0x00,0xFCF6BE
0x00,0xFD02AC
0x00,0xFD0F8D
0x00,0xFD1D13
0x00,0xFD2B61
0x01,0xFD39DA
0x01,0xFD4860
0x01,0xFD5682
0x02,0xFD6444
0x02,0xFD7117
0x03,0xFD7DC4
0x04,0xFD88AF
0x04,0xFD9388
0x05,0xFD9CF5
0x05,0xFDA580
0x06,0xFDADFA
0x06,0xFDB606
0x07,0xFDBD45
0x07,0xFDC53E
0x07,0xFDCD3E
0x07,0xFDD645
0x07,0xFDE00C
0x06,0xFDEA97
0x06,0xFDF65D
0x05,0xFE03AC
0x04,0xFE11C2
0x04,0xFE219C
0x03,0xFE3273
0x02,0xFE4407
0x02,0xFE5671
0x01,0xFE6968
0x01,0xFE7C8E
0x00,0xFE8FA5
0x00,0xFEA26E
0x00,0xFEB51C
0x00,0xFEC6BA
0x00,0xFED7FD
0x01,0xFEE8EC
0x01,0xFEF894
0x01,0xFF081A
0x01,0xFF173F
0x02,0xFF25C7
0x02,0xFF347A
0x02,0xFF4387
0x02,0xFF52DB
0x02,0xFF631F
0x02,0xFF7452
0x02,0xFF869B
0x02,0xFF9B07
0x01,0xFFB0CD
0x01,0xFFC84F
0x00,0xFFE17E
0x00,0xFFFCBB
0xFF,0x0019D8
0xFF,0x0037D7
0xFF,0x005798
0xFE,0x0078BE
0xFE,0x009A43
0xFE,0x00BCBC
0xFE,0x00DF61
0xFD,0x0101E1
0xFD,0x012444
0xFD,0x0145AF
0xFD,0x01665A
0xFD,0x018640
0xFD,0x01A442
0xFD,0x01C176
0xFD,0x01DD64
0xFD,0x01F7A0
0xFD,0x021124
0xFE,0x02292C
0xFE,0x02404D
0xFE,0x0256A8
0xFE,0x026C2B
0xFF,0x0280F4
0xFF,0x029601
0x00,0x02AA2D
0x00,0x02BE84
0x00,0x02D296
0x01,0x02E62E
0x01,0x02FA96
0x01,0x030E8C
0x01,0x032218
0x01,0x0335E2
0x01,0x03495B
0x01,0x035C34
0x00,0x036E62
0x00,0x038006
0xFF,0x0391A0
0xFE,0x03A1F6
0xFE,0x03B145
0xFD,0x03C079
0xFC,0x03CEF7
0xFB,0x03DCDF
0xFB,0x03E9D0
0xFA,0x03F776
0xFA,0x040405
0xFA,0x041063
0xFA,0x041C11
0xFA,0x0427CE
0xFA,0x0432EC
0xFB,0x043DB2
0xFC,0x0447D3
0xFD,0x045154
0xFE,0x04599E
0xFF,0x04615E
0x00,0x0467DF
0x01,0x046D86
0x02,0x0471B9
0x03,0x04748A
0x04,0x047629
0x04,0x047673
0x05,0x04758B
0x05,0x0473F9
0x05,0x047104
0x05,0x046DA5
0x05,0x046A21
0x04,0x0465F5
0x04,0x04620B
0x04,0x045E61
0x03,0x045B46
0x03,0x045928
0x02,0x04575C
0x02,0x045647
0x01,0x04562F
0x01,0x0456DE
0x01,0x0457F1
0x00,0x045A01
0x00,0x045BEB
0x00,0x045DFD
0xFF,0x045FF1
0xFF,0x0461A3
0xFE,0x046316
0xFE,0x0462FA
0xFE,0x0462AC
0xFD,0x046186
0xFD,0x045EDE
0xFC,0x045B58
0xFC,0x0456F8
0xFC,0x0451CB
0xFB,0x044BAA
0xFB,0x0444D2
0xFB,0x043D62
0xFB,0x0435FD
0xFC,0x042E3D
0xFC,0x04266F
0xFC,0x041F14
0xFD,0x041827
0xFE,0x04118C
0xFE,0x040BA2
0xFF,0x040601
0xFF,0x040114
0x00,0x03FCB9
0x00,0x03F924
0x01,0x03F5CA
0x01,0x03F28B
0x01,0x03EF6C
0x01,0x03EC21
0x01,0x03E8A9
0x01,0x03E4FD
0x01,0x03E0B9
0x01,0x03DC16
0x01,0x03D683
0x01,0x03CFE0
0x01,0x03C8A9
0x01,0x03BFEC
0x01,0x03B640
0x01,0x03AB19
0x02,0x039F23
0x02,0x0391C0
0x03,0x03836D
0x03,0x03737D
0x04,0x036343
0x05,0x0351B2
0x05,0x033F4F
0x06,0x032C0A
0x06,0x03184A
0x06,0x030460
0x06,0x02F00E
0x06,0x02DC0F
0x06,0x02C80F
0x06,0x02B447
0x05,0x02A120
0x05,0x028EE0
0x04,0x027CB4
0x03,0x026C0D
0x02,0x025C2F
0x01,0x024D30
0x00,0x023F40
0xFF,0x02320F
0xFE,0x022574
0xFE,0x0219CA
0xFD,0x020DF9
0xFD,0x0202A3
0xFD,0x01F6FD
0xFD,0x01EA91
0xFD,0x01DDFC
0xFD,0x01D061
0xFD,0x01C14E
0xFE,0x01B13D
0xFF,0x019F8C
0xFF,0x018C24
0x00,0x017757
0x01,0x0160D7
0x01,0x014898
0x02,0x012F93
0x02,0x011505
0x02,0x00FA18
0x03,0x00DE92
0x03,0x00C27A
0x02,0x00A694
0x02,0x008B14
0x02,0x006F70
0x02,0x0054F4
0x01,0x003AEC
0x01,0x00219E
0x00,0x0009EA
0x00,0xFFF22D
0x00,0xFFDBD6
0xFF,0xFFC683
0xFF,0xFFB192
0xFF,0xFF9CF5
0xFF,0xFF8941
0xFF,0xFF75E8
0x00,0xFF62CB
0x00,0xFF4FC0
0x00,0xFF3D8D
0x00,0xFF2B95
0x00,0xFF19AF
0x01,0xFF0874
0x01,0xFEF781
0x00,0xFEE6EC
0x00,0xFED777
0x00,0xFEC8B0
0xFF,0xFEBA45
0xFF,0xFEAD0A
0xFE,0xFEA06E
0xFE,0xFE94AC
0xFD,0xFE8999
0xFC,0xFE7EEE
0xFC,0xFE748E
0xFB,0xFE6A9E
0xFB,0xFE6110
0xFA,0xFE56FE
0xFA,0xFE4CE0
0xFA,0xFE4227
0xFA,0xFE3704
0xFB,0xFE2B66
0xFB,0xFE1EEE
0xFC,0xFE1269
0xFD,0xFE050A
0xFE,0xFDF707
0xFF,0xFDE86B
0x00,0xFDD9DA
0x01,0xFDCACB
0x03,0xFDBB9C
0x04,0xFDAC44
0x04,0xFD9D09
0x05,0xFD8DEE
0x06,0xFD7EAF
0x06,0xFD6F98
0x06,0xFD60AD
0x06,0xFD5189
0x06,0xFD41D4
0x06,0xFD3212
0x06,0xFD2191
0x05,0xFD1052
0x05,0xFCFDEF
0x04,0xFCEAFC
0x03,0xFCD6C4
0x03,0xFCC16F
0x02,0xFCAAF0
0x02,0xFC936C
0x01,0xFC7B48
0x01,0xFC6285
0x01,0xFC492A
0x01,0xFC301B
0x01,0xFC1786
0x01,0xFBFF10
0x01,0xFBE7D0
0x02,0xFBD269
0x02,0xFBBEC3
0x03,0xFBAD0B
0x03,0xFB9D76
0x04,0xFB905C
0x04,0xFB8559
0x04,0xFB7CFB
0x04,0xFB7695
0x04,0xFB7232
0x04,0xFB6FDE
0x04,0xFB6EDD
0x03,0xFB6F0B
0x03,0xFB6FD2
0x02,0xFB7145
0x01,0xFB72C1
0x00,0xFB73F6
0xFF,0xFB7509
0xFE,0xFB7598
0xFD,0xFB75AE
0xFC,0xFB7557
0xFB,0xFB744E
0xFA,0xFB7349
0xFA,0xFB71FC
0xF9,0xFB7088
0xF9,0xFB6FFA
0xF9,0xFB6FCC
0xF9,0xFB7072
0xFA,0xFB7278
0xFA,0xFB75BC
0xFB,0xFB7A28
0xFC,0xFB8070
0xFC,0xFB8846
0xFD,0xFB91AE
0xFE,0xFB9C77
0xFF,0xFBA810
0xFF,0xFBB54B
0x00,0xFBC2D5
0x00,0xFBD113
0x00,0xFBDF84
0x00,0xFBEDF0
0x00,0xFBFC6B
0x00,0xFC0A5D
0x00,0xFC1819
0x00,0xFC2568
0x00,0xFC324D
0xFF,0xFC3EE6
0xFF,0xFC4B6A
0xFF,0xFC580B
0xFF,0xFC64DC
0xFF,0xFC72CA
0xFF,0xFC80D2
0xFF,0xFC9015
0xFF,0xFCA088
0xFF,0xFCB24F
0xFF,0xFCC5C5
0xFF,0xFCDABA
0xFF,0xFCF11F
0xFF,0xFD0901
0xFF,0xFD21C7
0xFF,0xFD3B9D
0xFF,0xFD56B1
0xFE,0xFD71EE
0xFE,0xFD8D4F
0xFE,0xFDA889
0xFD,0xFDC370
0xFD,0xFDDDB8
0xFC,0xFDF6BD
0xFC,0xFE0E5B
0xFC,0xFE24BB
0xFB,0xFE39AA
0xFB,0xFE4D36
0xFB,0xFE5F5A
0xFB,0xFE6FE7
0xFB,0xFE7F1A
0xFB,0xFE8D9B
0xFB,0xFE9AF0
0xFC,0xFEA7C9
0xFC,0xFEB40B
0xFC,0xFEC068
0xFC,0xFECD61
0xFD,0xFEDA74
0xFD,0xFEE813
0xFD,0xFEF678
0xFD,0xFF05AF
0xFD,0xFF15F0
0xFD,0xFF273F
0xFD,0xFF3933
0xFD,0xFF4BA3
0xFD,0xFF5EB3
0xFD,0xFF7254
0xFC,0xFF863E
0xFC,0xFF99DE
0xFC,0xFFACED
0xFC,0xFFC01C
0xFD,0xFFD289
0xFD,0xFFE42D
0xFD,0xFFF554
0xFD,0x00052E
0xFD,0x00148F
0xFE,0x0022E2
0xFE,0x0030B1
0xFE,0x003E25
0xFF,0x004B00
0xFF,0x00580B
0xFF,0x00655C
0x00,0x0072E4
0x00,0x008170
0x00,0x0090C2
0x00,0x00A189
0x00,0x00B36D
0x01,0x00C720
0x01,0x00DC7E
0x01,0x00F39B
0x01,0x010C48
0x02,0x01268C
0x02,0x014248
0x02,0x015F23
0x02,0x017D77
0x03,0x019C28
0x03,0x01BB0F
0x03,0x01DA2D
0x03,0x01F92A
0x04,0x0217E0
0x04,0x023568
0x04,0x025245
0x04,0x026E07
0x04,0x0288B2
0x04,0x02A1D7
0x04,0x02B975
0x03,0x02CF35
0x03,0x02E413
0x03,0x02F7B5
0x03,0x030971
0x02,0x031AFF
0x02,0x032B71
0x02,0x033AFB
0x02,0x0349AB
0x01,0x0357EC
0x01,0x0365A8
0x01,0x037341
0x01,0x037FAC
0x01,0x038C38
0x00,0x039810
0x00,0x03A2B5
0x00,0x03AD39
0x00,0x03B6AB
0x00,0x03BEC1
0x00,0x03C649
0x00,0x03CC67
0x00,0x03D156
0x01,0x03D532
0x01,0x03D7DC
0x01,0x03D9D8
0x01,0x03DAE5
0x01,0x03DAF9
0x02,0x03DB62
0x02,0x03DAE9
0x02,0x03DA55
0x02,0x03DA59
0x02,0x03D9E8
0x03,0x03DA59
0x03,0x03DAFF
0x03,0x03DBD0
0x03,0x03DD62
0x03,0x03DF03
0x03,0x03E109
0x02,0x03E380
0x02,0x03E55C
0x02,0x03E7A4
0x01,0x03E98E
0x01,0x03EAC5
0x00,0x03EC35
0x00,0x03EC45
0xFF,0x03EC6F
0xFE,0x03EC23
0xFE,0x03EAEB
0xFD,0x03E930
0xFC,0x03E7C4
0xFC,0x03E5FC
0xFB,0x03E3FC
0xFB,0x03E255
0xFA,0x03E0C3
